"","ID","COU","SITE","SITE_ID","PLOT","GRAZ","ARIDITY.v3","coverDryfun20","coverBiodesert100","MeanLL","MeanSLA","MeanLDMC","MeanLA","MaxH","MaxLS","percentN","percentC","Life_form","taxon"
"165",40,"Australia","Fowlers",13,1,3,0.9011,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Atriplex vesicaria"
"166",40,"Australia","Fowlers",13,1,3,0.9011,9,45.5,1.049,148.0079407,NA,0.119177356,12,156,2.924376707,28.23848399,"Wood","Sclerolaena divaricata"
"167",40,"Australia","Fowlers",13,1,3,0.9011,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Maireana turbinata"
"168",40,"Australia","Fowlers",13,1,3,0.9011,7.5,30.5,2.377,153.0885733,NA,0.25478371,22,238,2.330285381,30.91749595,"Herb","Minuria cunninghamii"
"169",40,"Australia","Fowlers",13,1,3,0.9011,63,297,0.927222222,141.0887649,NA,0.131538961,14,460,1.634786559,30.94162428,"Herb","Sclerolaena brachyptera"
"170",41,"Australia","Fowlers",13,2,2,0.9008,60,225.5,0.934,104.9985349,NA,0.229632756,20,682,1.528055961,26.01897589,"Wood","Sclerolaena obliquicuspis"
"171",41,"Australia","Fowlers",13,2,2,0.9008,1,42,0.445,105.3459119,NA,0.062037037,44,2964,NA,NA,"Wood","Maireana pyramidata"
"172",41,"Australia","Fowlers",13,2,2,0.9008,77.5,393.5,0.872,107.2391986,NA,0.111714359,10,340,1.35899995,22.92115897,"Wood","Sclerolaena patenticuspis"
"173",41,"Australia","Fowlers",13,2,2,0.9008,10.7,69.7,5.141,82.85286071,NA,0.215232207,23,256,1.621976173,40.14027376,"Grass","Austrostipa scabra"
"174",41,"Australia","Fowlers",13,2,2,0.9008,13.7,54.2,3.703846154,105.0830176,NA,0.251472695,7,121,1.847662076,37.98351012,"Grass","Enneapogon avenaceus"
"175",42,"Australia","Fowlers",13,3,1,0.8989,40.5,203,1.100714286,176.6696094,NA,0.117622236,18,936,2.428308829,29.86077829,"Wood","Sclerolaena lanicuspis"
"176",42,"Australia","Fowlers",13,3,1,0.8989,139.5,702,2.01125,91.66018205,NA,0.563421697,44,5775,1.540143254,32.56836753,"Wood","Atriplex vesicaria"
"177",42,"Australia","Fowlers",13,3,1,0.8989,1.5,26.5,3.205,97.85699911,NA,0.139222222,8,121,1.530166301,39.2126656,"Grass","Eragrostis setifolia"
"178",42,"Australia","Fowlers",13,3,1,0.8989,1,1.5,7.5425,98.92273229,NA,0.249352679,34,56,0.761852498,37.23084687,"Grass","Austrodanthonia caespitosa"
"179",42,"Australia","Fowlers",13,3,1,0.8989,147.5,701,1.193928571,155.7473894,NA,0.161613524,9,209,1.772866442,28.68418833,"Herb","Sclerolaena brachyptera"
"180",42,"Australia","Fowlers",13,3,1,0.8989,73,340.5,0.9165,171.6694395,NA,0.120215407,17,180,2.402991232,27.59883949,"Wood","Sclerolaena ventricosa"
"181",42,"Australia","Fowlers",13,3,1,0.8989,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Austrostipa scabra"
"182",42,"Australia","Fowlers",13,3,1,0.8989,30.6,86.6,1.124411765,151.4208599,NA,0.246785443,10.5,195,1.952810355,35.23097967,"Herb","Lotus cruentus"
"183",42,"Australia","Fowlers",13,3,1,0.8989,8,101,0.731,147.1208742,NA,0.076158233,23,798,2.714176555,32.13167886,"Wood","Sclerolaena divaricata"
"184",42,"Australia","Fowlers",13,3,1,0.8989,3.5,36.5,18.9725,109.7242309,NA,0.20749363,12,130,1.645195493,31.14991,"Wood","Sclerolaena eriacantha"
"185",43,"Australia","Fowlers",13,4,0,0.9014,223,928,1.175416667,172.7484281,NA,0.190534653,19,1330,1.898025889,26.34083731,"Wood","Sclerolaena ventricosa"
"186",43,"Australia","Fowlers",13,4,0,0.9014,7,50,9.12,161.1511752,NA,1.2051875,24,340,1.708823721,39.19006909,"Grass","Enteropogon acicularis"
"187",43,"Australia","Fowlers",13,4,0,0.9014,3,13,1.13,98.13403417,NA,0.152408163,24,2160,NA,NA,"Wood","Maireana turbinata"
"188",43,"Australia","Fowlers",13,4,0,0.9014,229,1854,1.815555556,113.3582376,NA,0.476790546,56,11554,1.880261191,30.80639443,"Wood","Atriplex vesicaria"
"189",43,"Australia","Fowlers",13,4,0,0.9014,86,322,1.295833333,188.9271135,NA,0.251832293,50,9000,1.539277874,29.60633136,"Herb","Sclerolaena brachyptera"
"190",43,"Australia","Fowlers",13,4,0,0.9014,37,231,2.285,141.143644,NA,0.188580471,33,1470,1.57772702,32.00558284,"Herb","Minuria cunninghamii"
"191",44,"Australia","Hay site",14,1,3,0.8087,7.5,37.5,1.2875,151.1238692,NA,0.156585342,8,816,3.513299663,31.44785236,"Herb","Sclerolaena brachyptera"
"192",44,"Australia","Hay site",14,1,3,0.8087,162,877,1.53125,64.74681106,NA,0.380763168,90,111630,2.77148265,30.0980089,"Wood","Nitraria billardierei"
"193",44,"Australia","Hay site",14,1,3,0.8087,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Einadia nutans"
"194",44,"Australia","Hay site",14,1,3,0.8087,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Atriplex vesicaria"
"195",44,"Australia","Hay site",14,1,3,0.8087,154.5,643.5,5.014545455,32.97209241,NA,0.470389214,60,13560,2.002412592,31.43984815,"Wood","Maireana aphylla"
"196",44,"Australia","Hay site",14,1,3,0.8087,0.5,1.5,1.06,176.5306122,NA,0.140813953,2.5,180,NA,NA,"Wood","Sclerolaena diacantha"
"197",45,"Australia","Hay site",14,2,2,0.8097,0.5,2,1.595,151.8981481,NA,0.273416667,5,88,NA,NA,"Wood","Einadia nutans"
"198",45,"Australia","Hay site",14,2,2,0.8097,30.5,197.8,1.618125,108.680604,NA,0.244632917,24,900,3.045569815,30.35284758,"Wood","Atriplex semibaccata"
"199",45,"Australia","Hay site",14,2,2,0.8097,93.5,737.5,1.183571429,137.2535617,NA,0.163758971,8,1920,2.59141896,23.6668381,"Herb","Sclerolaena brachyptera"
"200",45,"Australia","Hay site",14,2,2,0.8097,1.5,19.5,0.975,129.8681299,NA,0.105085526,27,1247,6.124973685,35.85623803,"Herb","Sida trichopoda"
"201",45,"Australia","Hay site",14,2,2,0.8097,7,83,10.495,140.966584,NA,0.746388384,20,266,3.987011268,39.94015926,"Grass","Austrostipa scabra"
"202",45,"Australia","Hay site",14,2,2,0.8097,36.5,236.5,1.433333333,107.5130634,NA,0.191912036,27,594,3.374712159,31.85722621,"Wood","Sclerolaena tricuspis"
"203",45,"Australia","Hay site",14,2,2,0.8097,2.5,15,1.47,116.0864619,NA,0.188962963,18,242,3.087162349,30.29007494,"Wood","Sclerolaena diacantha"
"204",45,"Australia","Hay site",14,2,2,0.8097,3.5,107.5,0.745,101.6231884,NA,0.096054795,30,7992,3.482356639,29.17901164,"Wood","Maireana trichoptera"
"205",45,"Australia","Hay site",14,2,2,0.8097,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Chloris truncata"
"206",45,"Australia","Hay site",14,2,2,0.8097,25,240,6.612,43.48320684,NA,0.697271313,37,4032,1.288879679,25.86873622,"Wood","Maireana aphylla"
"207",45,"Australia","Hay site",14,2,2,0.8097,2,18,10.3175,155.30597,NA,1.802111264,18,221,4.29947937,39.80422408,"Grass","Austrodanthonia caespitosa"
"208",45,"Australia","Hay site",14,2,2,0.8097,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Craspedia sp."
"209",45,"Australia","Hay site",14,2,2,0.8097,4,28.5,6.59,205.3005877,NA,0.770626013,11,432,4.397202913,38.46852585,"Grass","Sporobolus carolii"
"210",46,"Australia","Hay site",14,3,1,0.8089,23.5,77.5,1.553333333,70.51188995,NA,0.208755508,13,741,3.440815367,30.87124219,"Wood","Sclerolaena diacantha"
"211",46,"Australia","Hay site",14,3,1,0.8089,26,133.5,7.497083333,201.1739224,NA,1.309995526,27,360,3.349992971,40.51049271,"Grass","Paspalidium constrictum"
"212",46,"Australia","Hay site",14,3,1,0.8089,385.5,1855,1.257777778,105.3328195,NA,0.198539503,63,3600,2.879457163,31.54369319,"Wood","Atriplex vesicaria"
"213",46,"Australia","Hay site",14,3,1,0.8089,8,14.5,1.44625,177.9129561,NA,0.334796509,24,119,4.793181894,30.09586483,"Wood","Einadia nutans"
"214",46,"Australia","Hay site",14,3,1,0.8089,36,192.5,1.27875,124.5858863,NA,0.220271658,10,2268,3.036215031,30.17661164,"Herb","Sclerolaena brachyptera"
"215",46,"Australia","Hay site",14,3,1,0.8089,1,18.5,7.51,118.7627339,NA,0.594654762,7,81,3.377333702,38.54150096,"Grass","Austrodanthonia caespitosa"
"216",46,"Australia","Hay site",14,3,1,0.8089,35,210,6.733333333,38.94312333,NA,0.732831871,45,3249,3.106259249,43.04268572,"Wood","Maireana aphylla"
"217",47,"Australia","Hay site",14,4,0,0.8087,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Austrodanthonia caespitosa"
"218",47,"Australia","Hay site",14,4,0,0.8087,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Sporobolus carolii"
"219",47,"Australia","Hay site",14,4,0,0.8087,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Austrostipa scabra"
"220",47,"Australia","Hay site",14,4,0,0.8087,672,3237.5,1.571,90.88115975,NA,0.419061265,81,24640,2.797358403,32.56765375,"Wood","Atriplex vesicaria"
"221",48,"Australia","Nyngam",15,1,3,0.7591,47,243,2.33,184.8862547,NA,1.008899736,58,9373,3.476409652,25.15316482,"Wood","Atriplex vesicaria"
"222",48,"Australia","Nyngam",15,1,3,0.7591,32,94.5,1.814090909,165.6739974,NA,0.237079529,25,3770,4.6428849,31.31861193,"Wood","Enchylaena tomentosa"
"223",48,"Australia","Nyngam",15,1,3,0.7591,116,542.8,2.230526316,143.8577813,NA,0.542101643,80,19026,2.518750026,22.31584195,"Grass","Enteropogon acicularis"
"224",49,"Australia","Nyngam",15,2,2,0.7603,345,1500.5,2.604,117.8618405,NA,0.835173262,72,7480,2.822958743,31.4579791,"Wood","Atriplex vesicaria"
"225",49,"Australia","Nyngam",15,2,2,0.7603,9.5,60,2.084285714,191.3690046,NA,0.546707671,22,304,3.71957572,38.526256,"Grass","Paspalidium constrictum"
"226",49,"Australia","Nyngam",15,2,2,0.7603,5,67,2.3,185.6358605,NA,0.774830966,11,210,3.861543777,40.66585101,"Grass","Sporobolus sp."
"227",49,"Australia","Nyngam",15,2,2,0.7603,23,87.5,2.192,180.87177,NA,0.594798021,28,725,3.971649063,37.5534696,"Grass","Enteropogon acicularis"
"228",49,"Australia","Nyngam",15,2,2,0.7603,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Portulaca oleracea"
"229",50,"Australia","Nyngam",15,3,1,0.7591,5,44.5,2.649,234.8261902,NA,0.671097756,23,48,3.456893899,36.45000309,"Grass","Enteropogon acicularis"
"230",50,"Australia","Nyngam",15,3,1,0.7591,10.5,50,2.265,208.6222793,NA,0.120817877,13,117,2.902994679,33.33983221,"Grass","Fimbristylis dichotoma"
"231",50,"Australia","Nyngam",15,3,1,0.7591,2,7,9.445,11.60501746,NA,5.427666667,26,775,0.600188287,24.08444271,"Herb","Opuntia aurantiaca"
"232",50,"Australia","Nyngam",15,3,1,0.7591,391,2888.5,2.49775,146.2911803,NA,0.886027266,83,29736,3.020929156,34.32996902,"Wood","Atriplex vesicaria"
"233",50,"Australia","Nyngam",15,3,1,0.7591,3,13.5,2.435,185.8053087,NA,0.826728571,20,483,3.194807517,40.26775303,"Fern","Cheilanthes sieberi"
"234",83,"Chile","Bano nuevo",25,1,3,0.4952,280,919,2.081058824,70.74836788,0.437137069,0.337320038,8,540,0.966993741,38.29451379,"Herb","Acaena integerrima"
"235",83,"Chile","Bano nuevo",25,1,3,0.4952,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Taraxacum officinale"
"236",83,"Chile","Bano nuevo",25,1,3,0.4952,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Calceolaria biflora"
"237",83,"Chile","Bano nuevo",25,1,3,0.4952,51,336,2.099,67.21923329,0.401725283,0.440994728,6,90,1.457228564,40.76257523,"Wood","Nassauvia darwinii"
"238",83,"Chile","Bano nuevo",25,1,3,0.4952,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Viola maculata"
"239",83,"Chile","Bano nuevo",25,1,3,0.4952,NA,30,5.602,79.0638324,0.336530702,3.711,40,986,NA,NA,"Herb","Acaena pinnatifida"
"240",83,"Chile","Bano nuevo",25,1,3,0.4952,NA,52,0.784,180.8916429,0.343217754,0.109808333,8,72,NA,NA,"Herb","Cerastium arvense"
"241",83,"Chile","Bano nuevo",25,1,3,0.4952,5,486,6.571666667,107.3136782,0.374921613,0.606004167,53,1034,1.863853842,36.26825216,"Grass","Festuca pyrogea"
"242",83,"Chile","Bano nuevo",25,1,3,0.4952,290,1465,13.71878947,105.041576,0.454770935,0.512777342,19,396,0.89801753,30.72188615,"Grass","Festuca pallescens"
"243",84,"Chile","Bano nuevo",25,2,2,0.5028,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Acaena pinnatifida"
"244",84,"Chile","Bano nuevo",25,2,2,0.5028,20,123,2.319666667,78.39941381,0.411982318,0.299202381,8,240,1.24239686,41.98491139,"Herb","Acaena integerrima"
"245",84,"Chile","Bano nuevo",25,2,2,0.5028,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Viola maculata"
"246",84,"Chile","Bano nuevo",25,2,2,0.5028,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cerastium arvense"
"247",84,"Chile","Bano nuevo",25,2,2,0.5028,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Senecio sericeo-nitens"
"248",84,"Chile","Bano nuevo",25,2,2,0.5028,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Calceolaria biflora"
"249",84,"Chile","Bano nuevo",25,2,2,0.5028,NA,119,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Nassauvia darwinii"
"250",84,"Chile","Bano nuevo",25,2,2,0.5028,NA,345,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Festuca pyrogea"
"251",84,"Chile","Bano nuevo",25,2,2,0.5028,85,522,2.173,38.6322687,0.390747,0.873041667,27,1564,1.243482499,41.33756366,"Wood","Mulinum spinosum"
"252",84,"Chile","Bano nuevo",25,2,2,0.5028,590,2980,14.19,102.1615002,0.454805427,0.241762318,23,1292,1.114391422,37.25761609,"Grass","Festuca pallescens"
"253",84,"Chile","Bano nuevo",25,2,2,0.5028,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Taraxacum officinale"
"254",85,"Chile","Bano nuevo",25,3,1,0.515,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Holcus lanatus"
"255",85,"Chile","Bano nuevo",25,3,1,0.515,NA,2,4.206,131.3924136,0.250368649,0.463571429,14,864,NA,NA,"Wood","Senecio sericeo-nitens"
"256",85,"Chile","Bano nuevo",25,3,1,0.515,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Carex gayana"
"257",85,"Chile","Bano nuevo",25,3,1,0.515,21,181,2.659,74.61465232,0.397130612,0.472469737,7,216,1.15936058,40.21491725,"Herb","Acaena integerrima"
"258",85,"Chile","Bano nuevo",25,3,1,0.515,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Festuca pyrogea"
"259",85,"Chile","Bano nuevo",25,3,1,0.515,NA,15,2.854,108.3760274,0.284271717,2.0529,21,384,NA,NA,"Herb","Calceolaria biflora"
"260",85,"Chile","Bano nuevo",25,3,1,0.515,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cerastium arvense"
"261",85,"Chile","Bano nuevo",25,3,1,0.515,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Viola maculata"
"262",85,"Chile","Bano nuevo",25,3,1,0.515,15,96,2.78,59.4866288,0.383313195,0.680650794,3.5,6,1.801167502,42.39145936,"Wood","Nassauvia darwinii"
"263",85,"Chile","Bano nuevo",25,3,1,0.515,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Leucheria candidissima"
"264",85,"Chile","Bano nuevo",25,3,1,0.515,140,742,2.097222222,42.94552186,0.342956961,0.856751852,35,4307,NA,NA,"Wood","Mulinum spinosum"
"265",85,"Chile","Bano nuevo",25,3,1,0.515,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Acaena pinnatifida"
"266",85,"Chile","Bano nuevo",25,3,1,0.515,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Hypochaeris incana"
"267",85,"Chile","Bano nuevo",25,3,1,0.515,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Quinchamalium chilense"
"268",85,"Chile","Bano nuevo",25,3,1,0.515,425,2360,16.05263158,109.04842,0.440886493,0.296166727,33,1120,1.131485704,38.38725963,"Grass","Festuca pallescens"
"269",85,"Chile","Bano nuevo",25,3,1,0.515,NA,5,1.698,117.7912702,0.25927551,0.576241905,13,110,NA,NA,"Herb","Lathyrus magellanicus"
"270",85,"Chile","Bano nuevo",25,3,1,0.515,NA,28,7.876,179.8856189,0.193849865,15.4474,15,195,NA,NA,"Herb","Taraxacum officinale"
"271",93,"China","Etuoke",28,1,3,0.8074,21,63,0.937,149.0343635,0.444246857,0.133597845,13,300,4.209584946,42.12746035,"Wood","Juniperus formosana"
"272",94,"China","Etuoke",28,2,2,0.8113,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Tribulus terrestris"
"273",94,"China","Etuoke",28,2,2,0.8113,732,3517,2.6625,128.4603009,0.3130773,0.181728715,80,16200,2.66154763,40.34295624,"Herb","Artemisia desertorum"
"274",95,"China","Etuoke",28,3,1,0.8095,331,1288,2.979,137.6026988,0.308937067,0.175546026,80,9568,2.584554666,42.39034267,"Herb","Artemisia desertorum"
"275",95,"China","Etuoke",28,3,1,0.8095,NA,382,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Salsola ruthenica"
"276",95,"China","Etuoke",28,3,1,0.8095,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Oxytropis psammocharis"
"277",95,"China","Etuoke",28,3,1,0.8095,9,108,0.94,126.001993,0.451128568,0.067342031,18,150,2.698621645,41.16316603,"Wood","Juniperus formosana"
"278",96,"China","Etuoke",28,4,0,0.8133,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cynanchum hancockianum"
"279",96,"China","Etuoke",28,4,0,0.8133,318,797,2.968125,108.8231527,0.345721956,0.173494852,77,18018,2.642100588,40.81892783,"Herb","Artemisia desertorum"
"280",96,"China","Etuoke",28,4,0,0.8133,3,48,0.99,169.5231788,0.212676056,0.102392,29,1575,NA,NA,"Wood","Juniperus formosana"
"281",96,"China","Etuoke",28,4,0,0.8133,NA,316,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Artemisia scoparia"
"282",97,"China","Wuxing",29,1,3,0.7721,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Artemisia scoparia"
"283",97,"China","Wuxing",29,1,3,0.7721,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cirsium japonicum"
"284",97,"China","Wuxing",29,1,3,0.7721,53,271,37,68.8423184,0.476664047,2.07957619,250,42000,2.3834531,40.82453637,"Grass","Achnatherum splendens"
"285",97,"China","Wuxing",29,1,3,0.7721,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Oxytropis psammocharis"
"286",97,"China","Wuxing",29,1,3,0.7721,19,91,7.533333333,62.04834134,0.26771076,4.980944444,46,3132,2.014709969,37.29244928,"Herb","Cynanchum hancockianum"
"287",97,"China","Wuxing",29,1,3,0.7721,NA,445,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Salsola ruthenica"
"288",97,"China","Wuxing",29,1,3,0.7721,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Euphorbia esula"
"289",98,"China","Wuxing",29,2,2,0.7721,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Salsola ruthenica"
"290",98,"China","Wuxing",29,2,2,0.7721,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cirsium japonicum"
"291",98,"China","Wuxing",29,2,2,0.7721,125,221,44.75,64.52059649,0.5112167,2.0600375,140,24000,1.53002711,41.42354582,"Grass","Achnatherum splendens"
"292",98,"China","Wuxing",29,2,2,0.7721,8,61,5,80.63086389,0.262940096,2.314805556,50,442,1.78646646,39.19076042,"Herb","Cynanchum hancockianum"
"293",98,"China","Wuxing",29,2,2,0.7721,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Euphorbia esula"
"294",98,"China","Wuxing",29,2,2,0.7721,NA,399,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Artemisia scoparia"
"295",99,"China","Wuxing",29,3,1,0.7721,336,670,48.64705882,80.68335101,0.481377014,2.307163025,170,16500,NA,NA,"Grass","Achnatherum splendens"
"296",100,"China","Yuyang",30,1,3,0.7493,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cynanchum hancockianum"
"297",100,"China","Yuyang",30,1,3,0.7493,53,34,0.835,117.7193878,0.398706897,0.226169856,170,58692,3.453459055,42.780074,"Wood","Caragana korshinskii"
"298",101,"China","Yuyang",30,2,2,0.7493,23,36,0.86,109.8588981,0.39288307,0.209766204,64,32300,3.063261861,42.13654793,"Wood","Caragana korshinskii"
"299",102,"China","Yuyang",30,3,1,0.7487,7,5,6.5,55.32912534,0.27725,2.4544,26,800,NA,NA,"Herb","Cynanchum hancockianum"
"300",102,"China","Yuyang",30,3,1,0.7487,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Ixeridium chinense"
"301",103,"China","Yuyang",30,4,0,0.7482,47,587,1.925,97.10830936,0.395895575,0.456724247,162,58050,3.517270703,40.78832135,"Wood","Caragana korshinskii"
"302",103,"China","Yuyang",30,4,0,0.7482,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Ixeridium chinense"
"303",114,"China","Muri",34,2,2,0.9446,156.1,2811,1.86,136.3685113,0.227092887,0.259383603,NA,NA,2.445719731,40.82669585,"Herb","Seriphidium borotalense"
"304",114,"China","Muri",34,2,2,0.9446,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Stipa glareosa"
"305",114,"China","Muri",34,2,2,0.9446,174,84,1.3825,123.8885093,0.452930234,0.168942606,18,576,1.956184555,35.25807769,"Wood","Kochia prostrata"
"306",114,"China","Muri",34,2,2,0.9446,83,126,1.913333333,107.470477,0.341093076,0.338316927,17,480,2.052454189,36.74202132,"Wood","Ceratoides latens"
"307",114,"China","Muri",34,2,2,0.9446,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Atraphaxis spinosa"
"308",115,"China","Muri",34,3,1,0.9434,33,138,1.25,75.85451977,0.219927119,0.069962084,17,608,3.681457664,34.28282601,"Wood","Haloxylon ammodendron"
"309",115,"China","Muri",34,3,1,0.9434,183,229,NA,NA,NA,NA,25,1248,NA,NA,"Herb","Ferula sinkiangensis"
"310",115,"China","Muri",34,3,1,0.9434,122,102.5,3.31,102.4259259,0.182432432,0.192048611,30,900,1.949069616,30.00366784,"Wood","Petrosimonia sibirica"
"311",115,"China","Muri",34,3,1,0.9434,222,26.5,12.69,78.15107595,0.513808315,0.434317909,26,960,1.616457478,39.90752435,"Grass","Stipa glareosa"
"312",115,"China","Muri",34,3,1,0.9434,59.5,268,1.1575,61.48988188,0.274292228,0.094300667,NA,NA,2.962054437,34.0257688,"Wood","Anabasis aphylla"
"313",115,"China","Muri",34,3,1,0.9434,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Ceratoides latens"
"314",115,"China","Muri",34,3,1,0.9434,80,3340,2.212857143,107.9986187,0.373488869,0.319246665,NA,NA,2.680695773,40.15658554,"Herb","Seriphidium borotalense"
"315",134,"Iran","Alikhani",41,1,3,0.8256,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Acanthophyllum sp."
"316",134,"Iran","Alikhani",41,1,3,0.8256,164.5,842.5,1.669,89.11567824,0.420651647,0.450992917,40,1156,2.27797755,39.04165745,"Wood","Artemisia sieberi"
"317",134,"Iran","Alikhani",41,1,3,0.8256,2,8.8,1.506666667,44.85194004,0.246290542,0.242583333,4,25,1.603299219,25.09323188,"Wood","Salsola arbusculiformis"
"318",134,"Iran","Alikhani",41,1,3,0.8256,5.6,NA,0.97,149.2150532,0.531109876,0.123149028,22,16,2.388420169,31.96945081,"Herb","Lappula barbata"
"319",134,"Iran","Alikhani",41,1,3,0.8256,20.5,98,10.92888889,39.93600067,0.687044762,0.433686927,18,64,1.859151526,38.08302265,"Grass","Stipa lessingiana"
"320",135,"Iran","Alikhani",41,2,2,0.8259,258,1538,1.2015,84.72421952,0.32134971,0.231775833,42,1677,2.228846867,38.65853739,"Wood","Artemisia sieberi"
"321",135,"Iran","Alikhani",41,2,2,0.8259,9,NA,0.932727273,108.9482794,0.464723381,0.099265476,50,80,NA,NA,"Herb","Lappula barbata"
"322",135,"Iran","Alikhani",41,2,2,0.8259,7.5,34.5,6.28,62.00635597,0.362800878,3.64736,43,252,1.23079327,29.84418389,"Herb","Cousinia arctotidifolia"
"323",135,"Iran","Alikhani",41,2,2,0.8259,1,NA,3.13,36.875,0.372670807,0.177,41,40,NA,NA,"Herb","Nonea caspica"
"324",135,"Iran","Alikhani",41,2,2,0.8259,93.5,256.7,1.878666667,21.96368669,0.240374418,0.23933,28,1806,1.173041026,21.55707341,"Wood","Salsola arbusculiformis"
"325",135,"Iran","Alikhani",41,2,2,0.8259,42,187.5,12.41571429,42.17777395,0.57100947,0.660069133,35,360,1.55654436,39.17439183,"Grass","Stipa lessingiana"
"326",136,"Iran","Alikhani",41,3,1,0.8259,8.5,NA,0.686,89.51,0.397091717,0.05111,45,9,1.916071597,32.59346952,"Herb","Lappula barbata"
"327",136,"Iran","Alikhani",41,3,1,0.8259,314,1586,1.946666667,15.02941376,0.391204499,0.299533333,65,3900,0.803507401,20.19916309,"Wood","Salsola arbusculiformis"
"328",136,"Iran","Alikhani",41,3,1,0.8259,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Centaurea sp."
"329",136,"Iran","Alikhani",41,3,1,0.8259,85,383.5,11.22466667,43.16975981,0.651516759,0.606404444,48,1400,1.874161277,39.32375305,"Grass","Stipa lessingiana"
"330",136,"Iran","Alikhani",41,3,1,0.8259,0.5,1,2.85,21.78723404,0.645604396,0.2048,7,6,NA,NA,"Wood","Acantholimon sp."
"331",136,"Iran","Alikhani",41,3,1,0.8259,180,1041,1.43,76.47322444,0.402511653,0.286154622,53,2255,2.037551203,38.7902178,"Wood","Artemisia sieberi"
