"","ID","replicate","taxon","position"
"647","16","20","Baccharis ulicina","both"
"648","16","21","Condalia microphylla","nurse_species"
"649","16","21","Aloysia gratissima","nurse_only"
"650","16","21","Prosopis flexuosa","nurse_only"
"651","16","21","Pappostipa humilis","nurse_only"
"652","16","21","Amelichloa ambigua","nurse_only"
"653","16","21","Glandularia parodii","nurse_only"
"654","16","21","Baccharis gilliesii","nurse_only"
"655","16","21","Schinus johnstonii","nurse_only"
"656","16","21","Amelichloa ambigua","bare_only"
"657","16","21","Pappostipa humilis","bare_only"
"658","16","21","Baccharis ulicina","both"
"659","16","21","Nassella tenuis","both"
"660","16","21","Nassella longiglumis","both"
"661","16","22","Condalia microphylla","nurse_species"
"662","16","22","Baccharis ulicina","nurse_only"
"663","16","22","Schinus johnstonii","nurse_only"
"664","16","22","Glandularia parodii","nurse_only"
"665","16","22","Nassella tenuis","nurse_only"
"666","16","22","Aloysia gratissima","nurse_only"
"667","16","22","Glandularia parodii","bare_only"
"668","16","22","Nassella tenuis","bare_only"
"669","16","22","Nassella longiglumis","both"
"670","16","22","Amelichloa ambigua","both"
"671","16","22","Sphaeralcea mendocina","both"
"672","16","23","Condalia microphylla","nurse_species"
"673","16","23","Nassella longiglumis","nurse_only"
"674","16","23","Conyza lorentzii","nurse_only"
"675","16","23","Pappostipa humilis","nurse_only"
"676","16","23","Amelichloa ambigua","nurse_only"
"677","16","23","Ephedra triandra","nurse_only"
"678","16","23","Amelichloa ambigua","bare_only"
"679","16","23","Nassella longiglumis","bare_only"
"680","16","23","Sphaeralcea mendocina","both"
"681","16","23","Nassella tenuis","both"
"682","16","23","Glandularia parodii","both"
"683","16","24","Condalia microphylla","nurse_species"
"684","16","24",NA,"nurse_only"
"685","16","24","Nassella tenuis","bare_only"
"686","16","24","Nassella longiglumis","both"
"687","16","25","Condalia microphylla","nurse_species"
"688","16","25","Amelichloa ambigua","nurse_only"
"689","16","25","Conyza lorentzii","nurse_only"
"690","16","25","Nassella tenuis","nurse_only"
"691","16","25","Amelichloa ambigua","bare_only"
"692","16","25","Ephedra triandra","bare_only"
"693","16","25","Nassella tenuis","bare_only"
"694","16","25","Trichocline sinuata","bare_only"
"695","16","25","Prosopis flexuosa","bare_only"
"696","16","25","Sphaeralcea mendocina","both"
"697","16","25","Baccharis gilliesii","both"
"698","16","25","Baccharis ulicina","both"
"699","16","25","Nassella longiglumis","both"
"700","16","25","Pappostipa humilis","both"
"701","16","26","Prosopis flexuosa","nurse_species"
"702","16","26","Aloysia gratissima","nurse_only"
"703","16","26","Baccharis ulicina","nurse_only"
"704","16","26","Glandularia parodii","bare_only"
"705","16","26","Nassella tenuis","bare_only"
"706","16","26","Nassella longiglumis","both"
"707","16","26","Amelichloa ambigua","both"
"708","16","27","Prosopis flexuosa","nurse_species"
"709","16","27",NA,"nurse_only"
"710","16","27","Amelichloa ambigua","bare_only"
"711","16","27","Baccharis ulicina","bare_only"
"712","16","27","Nassella tenuis","bare_only"
"713","16","27","Nassella longiglumis","bare_only"
"714","16","27","Sphaeralcea mendocina","both"
"715","16","28","Prosopis flexuosa","nurse_species"
"716","16","28","Pappostipa humilis","nurse_only"
"717","16","28","Baccharis ulicina","nurse_only"
"718","16","28",NA,"bare_only"
"719","16","28","Amelichloa ambigua","both"
"720","16","28","Nassella longiglumis","both"
"721","16","29","Prosopis flexuosa","nurse_species"
"722","16","29","Pappostipa humilis","nurse_only"
"723","16","29","Amelichloa ambigua","nurse_only"
"724","16","29","Baccharis ulicina","nurse_only"
"725","16","29","Amelichloa ambigua","bare_only"
"726","16","29","Sphaeralcea mendocina","both"
"727","16","29","Nassella longiglumis","both"
"728","16","29","Senna aphylla","both"
"729","16","30","Prosopis flexuosa","nurse_species"
"730","16","30","Baccharis ulicina","nurse_only"
"731","16","30","Pappostipa humilis","nurse_only"
"732","16","30","Sphaeralcea mendocina","bare_only"
"733","16","30","Nassella tenuis","bare_only"
"734","16","30","Jarava plumosa","bare_only"
"735","16","30","Nassella longiglumis","both"
"736","16","30","Amelichloa ambigua","both"
"737","16","31","Prosopis flexuosa","nurse_species"
"738","16","31","Nassella longiglumis","nurse_only"
"739","16","31","Nassella tenuis","nurse_only"
"740","16","31","Baccharis ulicina","nurse_only"
"741","16","31","Sphaeralcea mendocina","bare_only"
"742","16","31","Amelichloa ambigua","bare_only"
"743","16","31","Jarava plumosa","bare_only"
"744","16","31",NA,"both"
"745","16","32","Prosopis flexuosa","nurse_species"
"746","16","32","Nassella tenuis","nurse_only"
"747","16","32","Nassella tenuis","bare_only"
"748","16","32","Glandularia parodii","bare_only"
"749","16","32","Lycium chilense","both"
"750","16","32","Baccharis ulicina","both"
"751","16","32","Nassella longiglumis","both"
"752","16","32","Pappostipa humilis","both"
"753","16","32","Sphaeralcea mendocina","both"
"754","16","32","Amelichloa ambigua","both"
"755","16","32","Jarava plumosa","both"
"756","16","33","Prosopis flexuosa","nurse_species"
"757","16","33",NA,"nurse_only"
"758","16","33","Pappostipa humilis","bare_only"
"759","16","33","Nassella tenuis","bare_only"
"760","16","33","Baccharis ulicina","bare_only"
"761","16","33","Amelichloa ambigua","bare_only"
"762","16","33","Ephedra ochreata","both"
"763","16","33","Glandularia parodii","both"
"764","16","33","Senna aphylla","both"
"765","16","34","Prosopis flexuosa","nurse_species"
"766","16","34","Baccharis ulicina","nurse_only"
"767","16","34","Nassella longiglumis","nurse_only"
"768","16","34","Amelichloa ambigua","nurse_only"
"769","16","34","Nassella tenuis","nurse_only"
"770","16","34","Lycium chilense","nurse_only"
"771","16","34","Nassella tenuis","bare_only"
"772","16","34","Nassella tenuis","bare_only"
"773","16","34",NA,"both"
"774","16","35","Prosopis flexuosa","nurse_species"
"775","16","35","Chuquiraga rosulata","nurse_only"
"776","16","35","Bredemeyera microphylla","nurse_only"
"777","16","35","Senna aphylla","nurse_only"
"778","16","35","Junellia seriphioides","nurse_only"
"779","16","35","Amelichloa ambigua","nurse_only"
"780","16","35","Poa lanuginosa","nurse_only"
"781","16","35","Baccharis ulicina","nurse_only"
"782","16","35","Bredemeyera microphylla","nurse_only"
"783","16","35","Baccharis ulicina","nurse_only"
"784","16","35","Glandularia parodii","bare_only"
"785","16","35","Monttea aphylla","bare_only"
"786","16","35","Poa lanuginosa","bare_only"
"787","16","35","Trichocline sinuata","both"
"788","16","35","Nassella tenuis","both"
"789","16","35","Pappostipa humilis","both"
"790","16","36","Prosopis flexuosa","nurse_species"
"791","16","36","Bredemeyera microphylla","nurse_only"
"792","16","36","Boopis anthemoides","nurse_only"
"793","16","36","Baccharis gilliesii","nurse_only"
"794","16","36","Baccharis melanopotamica","nurse_only"
"795","16","36","Senna aphylla","nurse_only"
"796","16","36","Geoffroea decorticans","nurse_only"
"797","16","36","Poa lanuginosa","nurse_only"
"798","16","36","Nassella tenuis","nurse_only"
"799","16","36","Conyza lorentzii","nurse_only"
"800","16","36","Pappostipa humilis","nurse_only"
"801","16","36","Senna aphylla","bare_only"
"802","16","36","Nassella tenuis","bare_only"
"803","16","36","Chuquiraga rosulata","bare_only"
"804","16","36","Trichocline sinuata","bare_only"
"805","16","36","Boopis anthemoides","bare_only"
"806","16","36","Pappostipa humilis","bare_only"
"807","16","36","Baccharis ulicina","both"
"808","16","36","Sphaeralcea mendocina","both"
"809","16","36","Glandularia parodii","both"
"810","16","36","Acantholippia seriphioides","both"
"811","16","36","Junellia seriphioides","both"
"812","16","36","Amelichloa ambigua","both"
"813","16","37","Prosopis flexuosa","nurse_species"
"814","16","37","Brachyclados lycioides","nurse_only"
"815","16","37","Glandularia parodii","nurse_only"
"816","16","37","Boopis anthemoides","nurse_only"
"817","16","37","Pappostipa speciosa","nurse_only"
"818","16","37","Glandularia parodii","bare_only"
"819","16","37","Nassella longiglumis","bare_only"
"820","16","37","Nassella tenuis","both"
"821","16","38","Prosopis flexuosa","nurse_species"
"822","16","38","Glandularia parodii","nurse_only"
"823","16","38","Pappostipa speciosa","nurse_only"
"824","16","38","Pappostipa humilis","nurse_only"
"825","16","38","Trichocline sinuata","bare_only"
"826","16","38","Baccharis ulicina","bare_only"
"827","16","38","Nassella tenuis","both"
"828","16","39","Prosopis flexuosa","nurse_species"
"829","16","39","Glandularia parodii","nurse_only"
"830","16","39","Nassella tenuis","nurse_only"
"831","16","39","Pappostipa humilis","nurse_only"
"832","16","39","Amelichloa ambigua","nurse_only"
"833","16","39","Senna aphylla","nurse_only"
"834","16","39","Glandularia parodii","bare_only"
"835","16","39","Nassella tenuis","bare_only"
"836","16","39","Geoffroea decorticans","both"
"837","16","39","Baccharis ulicina","both"
"838","16","40","Prosopis flexuosa","nurse_species"
"839","16","40","Nassella tenuis","nurse_only"
"840","16","40","Nassella tenuis","bare_only"
"841","16","40","Boopis anthemoides","bare_only"
"842","16","40","Amelichloa ambigua","bare_only"
"843","16","40","Glandularia parodii","both"
"844","16","40","Sphaeralcea mendocina","both"
"845","16","41","Prosopis flexuosa","nurse_species"
"846","16","41","Nassella tenuis","nurse_only"
"847","16","41","Baccharis ulicina","nurse_only"
"848","16","41","Condalia microphylla","nurse_only"
"849","16","41","Nassella tenuis","nurse_only"
"850","16","41","Lycium chilense","bare_only"
"851","16","41","Sphaeralcea mendocina","both"
"852","16","41","Amelichloa ambigua","both"
"853","16","41","Glandularia parodii","both"
"854","16","42","Prosopis flexuosa","nurse_species"
"855","16","42","Nassella longiglumis","nurse_only"
"856","16","42","Amelichloa ambigua","nurse_only"
"857","16","42","Lycium chilense","nurse_only"
"858","16","42","Amelichloa ambigua","bare_only"
"859","16","42","Nassella tenuis","both"
"860","16","42","Sphaeralcea mendocina","both"
"861","16","42","Baccharis ulicina","both"
"862","16","43","Prosopis flexuosa","nurse_species"
"863","16","43","Nassella longiglumis","nurse_only"
"864","16","43","Baccharis gilliesii","nurse_only"
"865","16","43","Nassella longiglumis","bare_only"
"866","16","43","Sphaeralcea mendocina","bare_only"
"867","16","43","Pappostipa humilis","both"
"868","16","43","Baccharis ulicina","both"
"869","16","43","Glandularia parodii","both"
"870","16","43","Nassella tenuis","both"
"871","16","43","Amelichloa ambigua","both"
"872","16","44","Prosopis flexuosa","nurse_species"
"873","16","44","Amelichloa ambigua","nurse_only"
"874","16","44","Baccharis ulicina","nurse_only"
"875","16","44","Pappostipa humilis","nurse_only"
"876","16","44","Lycium chilense","nurse_only"
"877","16","44","Glandularia parodii","bare_only"
"878","16","44","Amelichloa ambigua","bare_only"
"879","16","44","Prosopis flexuosa","bare_only"
"880","16","44","Senna aphylla","both"
"881","16","44","Nassella tenuis","both"
"882","16","45","Prosopis flexuosa","nurse_species"
"883","16","45",NA,"nurse_only"
"884","16","45","Pappostipa humilis","bare_only"
"885","16","45","Baccharis ulicina","bare_only"
"886","16","45","Schinus johnstonii","both"
"887","16","45","Conyza lorentzii","both"
"888","16","46","Prosopis flexuosa","nurse_species"
"889","16","46","Pappophorum vaginatum","nurse_only"
"890","16","46","Baccharis ulicina","nurse_only"
"891","16","46",NA,"bare_only"
"892","16","46","Nassella tenuis","both"
"893","16","46","Sphaeralcea mendocina","both"
"894","16","46","Amelichloa ambigua","both"
"895","16","47","Prosopis flexuosa","nurse_species"
"896","16","47","Nassella tenuis","nurse_only"
"897","16","47","Pappostipa humilis","nurse_only"
"898","16","47","Baccharis ulicina","bare_only"
"899","16","47","Nassella tenuis","bare_only"
"900","16","47","Amelichloa ambigua","both"
"901","16","47","Sphaeralcea mendocina","both"
"902","16","47","Glandularia parodii","both"
"903","16","48","Prosopis flexuosa","nurse_species"
"904","16","48",NA,"nurse_only"
"905","16","48","Sphaeralcea mendocina","bare_only"
"906","16","48","Amelichloa ambigua","both"
"907","16","48","Nassella tenuis","both"
"908","16","49","Prosopis flexuosa","nurse_species"
"909","16","49",NA,"nurse_only"
"910","16","49","Baccharis ulicina","bare_only"
"911","16","49","Amelichloa ambigua","bare_only"
"912","16","49","Boopis anthemoides","both"
"913","16","50","Prosopis flexuosa","nurse_species"
"914","16","50","Lycium chilense","nurse_only"
"915","16","50","Baccharis ulicina","nurse_only"
"916","16","50","Conyza lorentzii","nurse_only"
"917","16","50","Sphaeralcea mendocina","nurse_only"
"918","16","50","Aloysia gratissima","nurse_only"
"919","16","50","Glandularia parodii","nurse_only"
"920","16","50","Nassella tenuis","nurse_only"
"921","16","50","Baccharis ulicina","bare_only"
"922","16","50","Amelichloa ambigua","both"
"923","16","50","Pappostipa humilis","both"
"924","16","50","Baccharis gilliesii","both"
"925","16","51","Larrea divaricata","nurse_species"
"926","16","51","Amelichloa ambigua","nurse_only"
"927","16","51","Senna aphylla","nurse_only"
"928","16","51","Nassella tenuis","nurse_only"
"929","16","51","Amelichloa ambigua","bare_only"
"930","16","51","Nassella longiglumis","both"
"931","16","51","Baccharis ulicina","both"
"932","16","51","Spergula ramosa","both"
"933","16","51","Pappostipa humilis","both"
"934","16","52","Larrea divaricata","nurse_species"
"935","16","52","Sphaeralcea mendocina","nurse_only"
"936","16","52","Nassella tenuis","nurse_only"
"937","16","52","Baccharis ulicina","nurse_only"
"938","16","52","Nassella tenuis","bare_only"
"939","16","52","Pappostipa humilis","both"
"940","16","52","Amelichloa ambigua","both"
"941","16","52","Nassella longiglumis","both"
"942","16","53","Larrea divaricata","nurse_species"
"943","16","53",NA,"nurse_only"
"944","16","53","Sphaeralcea mendocina","bare_only"
"945","16","53","Baccharis ulicina","bare_only"
"946","16","53","Nassella tenuis","bare_only"
"947","16","53","Nassella longiglumis","bare_only"
"948","16","53","Amelichloa ambigua","both"
"949","16","54","Larrea divaricata","nurse_species"
"950","16","54",NA,"nurse_only"
"951","16","54","Sphaeralcea mendocina","bare_only"
"952","16","54","Nassella tenuis","bare_only"
"953","16","54","Prosopidastrum globosum","both"
"954","16","55","Larrea divaricata","nurse_species"
"955","16","55","Pappostipa humilis","nurse_only"
"956","16","55","Senna aphylla","nurse_only"
"957","16","55",NA,"bare_only"
"958","16","55","Nassella tenuis","both"
"959","16","56","Larrea divaricata","nurse_species"
"960","16","56","Pappostipa humilis","nurse_only"
"961","16","56","Glandularia parodii","nurse_only"
"962","16","56","Sphaeralcea mendocina","nurse_only"
"963","16","56","Poa ligularis","nurse_only"
"964","16","56","Acantholippia seriphioides","bare_only"
"965","16","56","Boopis anthemoides","bare_only"
"966","16","56","Poa lanuginosa","bare_only"
"967","16","56","Nassella tenuis","both"
"968","16","57","Larrea divaricata","nurse_species"
"969","16","57","Bredemeyera microphylla","nurse_only"
"970","16","57","Glandularia parodii","nurse_only"
"971","16","57","Acantholippia seriphioides","nurse_only"
"972","16","57","Pappostipa humilis","nurse_only"
"973","16","57","Baccharis ulicina","nurse_only"
"974","16","57","Baccharis ulicina","bare_only"
"975","16","57","Nassella tenuis","both"
"976","16","57","Poa lanuginosa","both"
"977","16","58","Larrea divaricata","nurse_species"
"978","16","58",NA,"nurse_only"
"979","16","58","Acantholippia seriphioides","bare_only"
"980","16","58","Nassella tenuis","bare_only"
"981","16","58","Boopis anthemoides","bare_only"
"982","16","58","Bredemeyera microphylla","bare_only"
"983","16","58","Senna aphylla","both"
"984","16","59","Larrea divaricata","nurse_species"
