Country,Site,Plot,Genus,Species,coverDryfun20,coverBiodesert100,MeanLL,MeanSLA,MeanLDMC,MeanLA,MaxH,MaxLS,Phenolics,isotopic_d15N,isotopic_d13C,percentN,percentC,P,Al,Ba,Ca,Cr,Cu,Fe,K,Mg,Mn,Na,Ni,Pb,S,Sr,Ti,Zn,Cd,As,Life_form,ELE-ALOS30,Lat_decimal,Long_decimal,ASPECT-ALOS30,SLOPE-ALOS30,AMT,RAI,RASE,AI,ARIDITY,BS_Tst,SAC b,WHC b,pH b,ORC b
Algeria,Hassi Bahbah,3,Marrubium,alysson,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,864,34.93471,3.06564,90,1.131206632,15.6625,290,36.52932,0.1459,0.8541,0.756666667,89.33333333,25.91,7.77,3.747552953
Algeria,Hassi Bahbah,3,Peganum,harmala,106,393,4.085294118,122.4047382,0.176976582,2.121078431,43,5293,21.77122708,14.9031153,-26.00475694,3.609831217,36.04309016,1420.41,135.51,1.56,8640.15,12.33,8.57,160.97,20500.99,3583.52,76.38,25562.32,2.11,,4822.25,29.34,65.09,6.36,,,Wood,864,34.93471,3.06564,90,1.131206632,15.6625,290,36.52932,0.1459,0.8541,0.756666667,89.33333333,25.91,7.77,3.747552953
Algeria,Hassi Bahbah,3,Plantago,albicans,16,58,3.735714286,148.6738792,0.187125427,0.689761395,5,66,60.15221785,8.108147999,-29.3351977,2.154678721,28.08384047,,,,,,,,,,,,,,,,,,,,Herb,864,34.93471,3.06564,90,1.131206632,15.6625,290,36.52932,0.1459,0.8541,0.756666667,89.33333333,25.91,7.77,3.747552953
Algeria,Hassi Bahbah,3,Bassia,muricata,4,13,1.0175,121.3079521,0.170138342,0.095410802,11,153,24.9452501,18.08664184,-14.99385331,2.345318489,34.06833071,,,,,,,,,,,,,,,,,,,,Wood,864,34.93471,3.06564,90,1.131206632,15.6625,290,36.52932,0.1459,0.8541,0.756666667,89.33333333,25.91,7.77,3.747552953
Algeria,Hassi Bahbah,3,Atractylis,serratuloides,2,4,3.57,93.28687739,0.265757042,0.514,4,60,,6.793973776,-28.70705705,1.283392512,47.86354507,,,,,,,,,,,,,,,,,,,,Herb,864,34.93471,3.06564,90,1.131206632,15.6625,290,36.52932,0.1459,0.8541,0.756666667,89.33333333,25.91,7.77,3.747552953
Argentina,Andalgala,1,Cucurbitella,asperata,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,954,-27.59989,-66.39181,228.4524841,1.398144841,19.65417,331,85.9746,0.161,0.839,0.848888889,71.55555556,29.07801418,6.95,5.103649838
Argentina,Andalgala,1,Larrea,cuneifolia,135,1875,1.122857143,69.63581188,,0.487305288,200,40000,153.512328,9.734733737,-25.99112463,1.972280692,50.13500314,,,,,,,,,,,,,,,,,,,,Wood,954,-27.59989,-66.39181,228.4524841,1.398144841,19.65417,331,85.9746,0.161,0.839,0.848888889,71.55555556,29.07801418,6.95,5.103649838
Argentina,Andalgala,2,Setaria,pampeana,8,32,15,359.1407312,,2.975355556,30,400,,6.656675706,-14.1342056,2.391043322,43.54434007,,,,,,,,,,,,,,,,,,,,Grass,957,-27.59703,-66.39864,0,0,19.65417,331,85.9746,0.161,0.839,0.74,65.77777778,26.47058824,6.73,2.841107815
Argentina,Andalgala,2,Cottea,pappophoroides,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,957,-27.59703,-66.39864,0,0,19.65417,331,85.9746,0.161,0.839,0.74,65.77777778,26.47058824,6.73,2.841107815
Argentina,Andalgala,2,Boerhavia,diffusa,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,957,-27.59703,-66.39864,0,0,19.65417,331,85.9746,0.161,0.839,0.74,65.77777778,26.47058824,6.73,2.841107815
Argentina,Andalgala,2,Larrea,cuneifolia,395,2833,1.097142857,70.36964117,,0.431863921,200,160000,157.8723761,9.329635388,-24.20150859,2.009775121,52.00413268,,,,,,,,,,,,,,,,,,,,Wood,957,-27.59703,-66.39864,0,0,19.65417,331,85.9746,0.161,0.839,0.74,65.77777778,26.47058824,6.73,2.841107815
Argentina,Andalgala,3,Cottea,pappophoroides,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,960,-27.59494,-66.40858,228.4512634,1.398111105,19.68333,330,86.48574,0.1605,0.8395,0.714444444,53.88888889,26.47058824,6.97,2.406359284
Argentina,Andalgala,3,Senna,aphylla,80,320,18.75,20.81585371,,1.739791667,250,250000,,3.269113512,-24.48536482,2.102387502,34.80668669,1951.44,95.71,6.34,16531.09,,6.26,89.9,11201.08,1950.02,82.99,144.12,,,2396.04,23.26,66.05,11.34,,,Wood,960,-27.59494,-66.40858,228.4512634,1.398111105,19.68333,330,86.48574,0.1605,0.8395,0.714444444,53.88888889,26.47058824,6.97,2.406359284
Argentina,Andalgala,3,Ximenia,americana,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,960,-27.59494,-66.40858,228.4512634,1.398111105,19.68333,330,86.48574,0.1605,0.8395,0.714444444,53.88888889,26.47058824,6.97,2.406359284
Argentina,Andalgala,3,Larrea,cuneifolia,280,2795,1.052857143,63.23752417,,0.424231332,200,60000,141.4290074,6.295415793,-25.59201135,2.120955983,44.68487943,,,,,,,,,,,,,,,,,,,,Wood,960,-27.59494,-66.40858,228.4512634,1.398111105,19.68333,330,86.48574,0.1605,0.8395,0.714444444,53.88888889,26.47058824,6.97,2.406359284
Argentina,Central,1,Hoffmannseggia,trifoliata,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,475,-45.45081,-69.82544,0,0,10.0625,166,28.7222,0.1025,0.8975,0.813333333,80.11111111,21.875,7.44,4.074449177
Argentina,Central,1,Nassauvia,glomerulosa,15.5,309.5,,,,,6,196,37.53107514,2.8421094,-29.32811312,0.626270467,36.38099269,939.31,1461.59,13.53,5178.47,0.94,7.53,2581.71,4940.39,1108.68,60.67,3739.67,0.18,,486.24,20.19,210.03,57.7,,,Wood,475,-45.45081,-69.82544,0,0,10.0625,166,28.7222,0.1025,0.8975,0.813333333,80.11111111,21.875,7.44,4.074449177
Argentina,Central,1,Ephedra,chilensis,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,475,-45.45081,-69.82544,0,0,10.0625,166,28.7222,0.1025,0.8975,0.813333333,80.11111111,21.875,7.44,4.074449177
Argentina,Central,1,Pappostipa,major,11,43.4,15.33333333,58.26511055,,0.784731481,22,1920,26.1654197,2.195809312,-26.67548524,0.537128303,40.7272834,,,,,,,,,,,,,,,,,,,,Grass,475,-45.45081,-69.82544,0,0,10.0625,166,28.7222,0.1025,0.8975,0.813333333,80.11111111,21.875,7.44,4.074449177
Argentina,Central,1,Poa,ligularis,1.5,83.2,2.44,62.51641138,,0.22856,2,70,,,,,,,,,,,,,,,,,,,,,,,,,Grass,475,-45.45081,-69.82544,0,0,10.0625,166,28.7222,0.1025,0.8975,0.813333333,80.11111111,21.875,7.44,4.074449177
Argentina,Central,1,Tetraglochin,caespitosum,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,475,-45.45081,-69.82544,0,0,10.0625,166,28.7222,0.1025,0.8975,0.813333333,80.11111111,21.875,7.44,4.074449177
Argentina,Central,1,Hordeum,comosum,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,475,-45.45081,-69.82544,0,0,10.0625,166,28.7222,0.1025,0.8975,0.813333333,80.11111111,21.875,7.44,4.074449177
Argentina,Central,1,Pappostipa,ibarii,7,143,2.45,114.815046,,0.186762386,3,24,22.99010401,1.28817282,-27.97342357,1.235723248,38.32460984,,,,,,,,,,,,,,,,,,,,Grass,475,-45.45081,-69.82544,0,0,10.0625,166,28.7222,0.1025,0.8975,0.813333333,80.11111111,21.875,7.44,4.074449177
Argentina,Central,1,Austrocactus,sp.,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,475,-45.45081,-69.82544,0,0,10.0625,166,28.7222,0.1025,0.8975,0.813333333,80.11111111,21.875,7.44,4.074449177
Argentina,Central,1,Carex,argentina,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,475,-45.45081,-69.82544,0,0,10.0625,166,28.7222,0.1025,0.8975,0.813333333,80.11111111,21.875,7.44,4.074449177
Argentina,Central,1,Pappostipa,humilis,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,475,-45.45081,-69.82544,0,0,10.0625,166,28.7222,0.1025,0.8975,0.813333333,80.11111111,21.875,7.44,4.074449177
Argentina,Central,1,Chuquiraga,aurea,16,120.8,2.1075,50.19650578,,0.197685949,8,480,28.24624691,6.845966768,-23.66009844,0.681535468,45.45310897,,,,,,,,,,,,,,,,,,,,Wood,475,-45.45081,-69.82544,0,0,10.0625,166,28.7222,0.1025,0.8975,0.813333333,80.11111111,21.875,7.44,4.074449177
Argentina,Central,1,Chuquiraga,morenonis,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,475,-45.45081,-69.82544,0,0,10.0625,166,28.7222,0.1025,0.8975,0.813333333,80.11111111,21.875,7.44,4.074449177
Argentina,Central,1,Nassauvia,ulicina,7,65,,,,,3,260,,1.568015028,-29.15558996,0.705333808,36.97195557,1302.88,3520.73,17.68,5439.63,493.96,15.04,12509.7,4635.57,1636.42,168.77,2504.18,252.13,,670.59,22.23,614.78,13.08,,,Wood,475,-45.45081,-69.82544,0,0,10.0625,166,28.7222,0.1025,0.8975,0.813333333,80.11111111,21.875,7.44,4.074449177
Argentina,Central,1,Senecio,filaginoides,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,475,-45.45081,-69.82544,0,0,10.0625,166,28.7222,0.1025,0.8975,0.813333333,80.11111111,21.875,7.44,4.074449177
Argentina,Central,1,Brachyclados,caespitosus,10,126.9,0.54,46.38190955,,0.061003824,10,493,52.82666652,0.923876977,-27.66103775,0.940727576,40.3055756,,,,,,,,,,,,,,,,,,,,Wood,475,-45.45081,-69.82544,0,0,10.0625,166,28.7222,0.1025,0.8975,0.813333333,80.11111111,21.875,7.44,4.074449177
Argentina,Central,2,Pappostipa,major,1,11.2,5,107.1052632,,0.171368421,5,15,,,,,,,,,,,,,,,,,,,,,,,,,Grass,484,-45.37281,-69.89747,305.0876401,1.61308195,10.02083,173,32.0717,0.1079,0.8921,0.675555556,62.33333333,31.03448276,7.17,6.6798207
Argentina,Central,2,Tetraglochin,acanthocarpus,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,484,-45.37281,-69.89747,305.0876401,1.61308195,10.02083,173,32.0717,0.1079,0.8921,0.675555556,62.33333333,31.03448276,7.17,6.6798207
Argentina,Central,2,Tetraglochin,caespitosum,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,484,-45.37281,-69.89747,305.0876401,1.61308195,10.02083,173,32.0717,0.1079,0.8921,0.675555556,62.33333333,31.03448276,7.17,6.6798207
Argentina,Central,2,Nassauvia,ulicina,285,1653,,,,,8,1750,42.11539707,3.998279814,-27.58450133,0.934287363,34.73080452,1028.07,5191.3,22.89,4971.4,66.81,10.15,7606.7,7157.39,1814.76,157.84,2508.85,44.7,1.46,939.79,23.97,496.88,22.65,,,Wood,484,-45.37281,-69.89747,305.0876401,1.61308195,10.02083,173,32.0717,0.1079,0.8921,0.675555556,62.33333333,31.03448276,7.17,6.6798207
Argentina,Central,2,Senecio,filaginoides,4,2.5,1.31,68.57673267,,0.197892857,14,252,,,,,,,,,,,,,,,,,,,,,,,,,Wood,484,-45.37281,-69.89747,305.0876401,1.61308195,10.02083,173,32.0717,0.1079,0.8921,0.675555556,62.33333333,31.03448276,7.17,6.6798207
Argentina,Central,2,Poa,ligularis,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,484,-45.37281,-69.89747,305.0876401,1.61308195,10.02083,173,32.0717,0.1079,0.8921,0.675555556,62.33333333,31.03448276,7.17,6.6798207
Argentina,Central,2,Poa,lanuginosa,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,484,-45.37281,-69.89747,305.0876401,1.61308195,10.02083,173,32.0717,0.1079,0.8921,0.675555556,62.33333333,31.03448276,7.17,6.6798207
Argentina,Central,2,Chuquiraga,morenonis,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,484,-45.37281,-69.89747,305.0876401,1.61308195,10.02083,173,32.0717,0.1079,0.8921,0.675555556,62.33333333,31.03448276,7.17,6.6798207
Argentina,Central,2,Hoffmannseggia,trifoliata,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,484,-45.37281,-69.89747,305.0876401,1.61308195,10.02083,173,32.0717,0.1079,0.8921,0.675555556,62.33333333,31.03448276,7.17,6.6798207
Argentina,Central,2,Pappostipa,humilis,,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,484,-45.37281,-69.89747,305.0876401,1.61308195,10.02083,173,32.0717,0.1079,0.8921,0.675555556,62.33333333,31.03448276,7.17,6.6798207
Argentina,Central,2,Nassauvia,glomerulosa,4,99,,,,,7,1152,11.61363689,2.524276513,-29.24074833,0.543821066,23.46094382,735.77,6923.56,33.65,6741.33,1.47,9.38,10326.96,4757.21,2020.19,165.93,6604.07,1.2,1.65,562.26,26.65,564.76,88.31,,,Wood,484,-45.37281,-69.89747,305.0876401,1.61308195,10.02083,173,32.0717,0.1079,0.8921,0.675555556,62.33333333,31.03448276,7.17,6.6798207
Argentina,Central,2,Pappostipa,ibarii,,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,484,-45.37281,-69.89747,305.0876401,1.61308195,10.02083,173,32.0717,0.1079,0.8921,0.675555556,62.33333333,31.03448276,7.17,6.6798207
Argentina,Central,2,Chuquiraga,aurea,3,40.2,1.43,39.02090209,,0.13137037,11.5,684,,,,,,,,,,,,,,,,,,,,,,,,,Wood,484,-45.37281,-69.89747,305.0876401,1.61308195,10.02083,173,32.0717,0.1079,0.8921,0.675555556,62.33333333,31.03448276,7.17,6.6798207
Argentina,Central,3,Chuquiraga,morenonis,3.3,58.9,0.806666667,71.11433476,,0.105671393,5,80,32.30090077,3.855745674,-26.96863341,0.945461384,31.42483646,,,,,,,,,,,,,,,,,,,,Wood,546,-45.07703,-70.01175,90,6.538626634,9.65833,173,36.00474,0.1101,0.8899,0.737777778,77.11111111,22.48062016,8.12,4.73494976
Argentina,Central,3,Poa,ligularis,15,129.3,3.409,66.79424885,,0.219748452,4,150,20.91313947,2.971340353,-27.1386181,0.497983455,46.05548163,,,,,,,,,,,,,,,,,,,,Grass,546,-45.07703,-70.01175,90,6.538626634,9.65833,173,36.00474,0.1101,0.8899,0.737777778,77.11111111,22.48062016,8.12,4.73494976
Argentina,Central,3,Pappostipa,major,0.5,6.2,2.75,110.625,,0.10773913,4,22,,,,,,,,,,,,,,,,,,,,,,,,,Grass,546,-45.07703,-70.01175,90,6.538626634,9.65833,173,36.00474,0.1101,0.8899,0.737777778,77.11111111,22.48062016,8.12,4.73494976
Argentina,Central,3,Hordeum,comosum,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,546,-45.07703,-70.01175,90,6.538626634,9.65833,173,36.00474,0.1101,0.8899,0.737777778,77.11111111,22.48062016,8.12,4.73494976
Argentina,Central,3,Pappostipa,speciosa,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,546,-45.07703,-70.01175,90,6.538626634,9.65833,173,36.00474,0.1101,0.8899,0.737777778,77.11111111,22.48062016,8.12,4.73494976
Argentina,Central,3,Nassauvia,glomerulosa,92,1537,,,,,5.5,1215,29.99648135,3.438635882,-29.69435783,0.656490731,34.54944843,1116.13,4768.64,22.21,8595.58,79.36,15.28,8870.73,5579.73,1714.05,136.58,981.32,45.56,1.02,798.91,28.62,502.83,15.22,,,Wood,546,-45.07703,-70.01175,90,6.538626634,9.65833,173,36.00474,0.1101,0.8899,0.737777778,77.11111111,22.48062016,8.12,4.73494976
Argentina,Central,3,Chuquiraga,aurea,12,47.3,1.11,34.31818182,,0.079095238,4,324,,,,,,,,,,,,,,,,,,,,,,,,,Wood,546,-45.07703,-70.01175,90,6.538626634,9.65833,173,36.00474,0.1101,0.8899,0.737777778,77.11111111,22.48062016,8.12,4.73494976
Argentina,Central,3,Brachyclados,caespitosus,2,10.3,0.66,38.52295409,,0.064333333,5.5,198,,,,,,,,,,,,,,,,,,,,,,,,,Wood,546,-45.07703,-70.01175,90,6.538626634,9.65833,173,36.00474,0.1101,0.8899,0.737777778,77.11111111,22.48062016,8.12,4.73494976
Argentina,Central,3,Acantholippia,seriphioides,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,546,-45.07703,-70.01175,90,6.538626634,9.65833,173,36.00474,0.1101,0.8899,0.737777778,77.11111111,22.48062016,8.12,4.73494976
Argentina,Central,3,Nassauvia,ulicina,4,14,,,,,3,320,,3.233595229,-29.82690914,0.587801466,40.38644706,,,,,,,,,,,,,,,,,,,,Wood,546,-45.07703,-70.01175,90,6.538626634,9.65833,173,36.00474,0.1101,0.8899,0.737777778,77.11111111,22.48062016,8.12,4.73494976
Argentina,Central,3,Tetraglochin,caespitosum,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,546,-45.07703,-70.01175,90,6.538626634,9.65833,173,36.00474,0.1101,0.8899,0.737777778,77.11111111,22.48062016,8.12,4.73494976
Argentina,Central,3,Pappostipa,humilis,4,49.7,7.666666667,80.64380125,,0.270650938,11,364,30.626191,4.133373949,-28.28466901,0.901955047,40.94184035,,,,,,,,,,,,,,,,,,,,Grass,546,-45.07703,-70.01175,90,6.538626634,9.65833,173,36.00474,0.1101,0.8899,0.737777778,77.11111111,22.48062016,8.12,4.73494976
Argentina,Central,3,Hoffmannseggia,trifoliata,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,546,-45.07703,-70.01175,90,6.538626634,9.65833,173,36.00474,0.1101,0.8899,0.737777778,77.11111111,22.48062016,8.12,4.73494976
Argentina,Central,3,Pappostipa,ibarii,,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,546,-45.07703,-70.01175,90,6.538626634,9.65833,173,36.00474,0.1101,0.8899,0.737777778,77.11111111,22.48062016,8.12,4.73494976
Argentina,Central,3,Berberis,heterophylla,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,546,-45.07703,-70.01175,90,6.538626634,9.65833,173,36.00474,0.1101,0.8899,0.737777778,77.11111111,22.48062016,8.12,4.73494976
Argentina,Central,4,Poa,ligularis,84,766.1,15.94,54.31231681,,0.519676944,30,1056,18.58240661,4.302743392,-27.81838932,0.5987238,31.47257591,1172.11,266.44,1.96,1902.57,,4.65,101.02,6253.34,705.36,8.67,3444.1,,,768.53,5.2,68,84.66,,,Grass,533,-45.125,-69.99694,273.6700495,14.19207969,9.67083,176,35.20735,0.1119,0.8881,0.637777778,57.77777778,28.05755396,7.99,5.288610598
Argentina,Central,4,Acantholippia,seriphioides,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,533,-45.125,-69.99694,273.6700495,14.19207969,9.67083,176,35.20735,0.1119,0.8881,0.637777778,57.77777778,28.05755396,7.99,5.288610598
Argentina,Central,4,Pappostipa,speciosa,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,533,-45.125,-69.99694,273.6700495,14.19207969,9.67083,176,35.20735,0.1119,0.8881,0.637777778,57.77777778,28.05755396,7.99,5.288610598
Argentina,Central,4,Pappostipa,major,4,54.1,13,80.80898876,,0.513714286,13,240,,,,,,,,,,,,,,,,,,,,,,,,,Grass,533,-45.125,-69.99694,273.6700495,14.19207969,9.67083,176,35.20735,0.1119,0.8881,0.637777778,57.77777778,28.05755396,7.99,5.288610598
Argentina,Central,4,Pappostipa,humilis,6,64,12,88.88478365,,0.462386447,18,168,28.2903063,3.356649859,-27.6696929,0.821095141,42.10339696,,,,,,,,,,,,,,,,,,,,Grass,533,-45.125,-69.99694,273.6700495,14.19207969,9.67083,176,35.20735,0.1119,0.8881,0.637777778,57.77777778,28.05755396,7.99,5.288610598
Argentina,Central,4,Mulguraea,tridens,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,533,-45.125,-69.99694,273.6700495,14.19207969,9.67083,176,35.20735,0.1119,0.8881,0.637777778,57.77777778,28.05755396,7.99,5.288610598
Argentina,Central,4,Tetraglochin,caespitosum,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,533,-45.125,-69.99694,273.6700495,14.19207969,9.67083,176,35.20735,0.1119,0.8881,0.637777778,57.77777778,28.05755396,7.99,5.288610598
Argentina,Central,4,Frankenia,patagonica,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,533,-45.125,-69.99694,273.6700495,14.19207969,9.67083,176,35.20735,0.1119,0.8881,0.637777778,57.77777778,28.05755396,7.99,5.288610598
Argentina,Central,4,Nassauvia,glomerulosa,98,1294,4.61,3.219427913,,0.718714286,15,902,25.48566766,1.147926346,-28.47138195,0.612773448,27.94828851,924.44,5982.27,23.63,7311.27,94.48,14.04,10266.11,4862.14,1867.3,182.01,1468.77,57.65,0.63,754.14,30.67,600.59,18.97,,,Wood,533,-45.125,-69.99694,273.6700495,14.19207969,9.67083,176,35.20735,0.1119,0.8881,0.637777778,57.77777778,28.05755396,7.99,5.288610598
Argentina,Central,4,Nassauvia,ulicina,40,248.2,2.3,23.21752266,,0.38425,9,810,41.03896344,3.631525538,-29.31895147,0.665485952,32.40476263,1006.7,2319.11,9.74,4624.55,1.73,8.88,3475.81,5942.14,1299.7,76.62,6090.95,0.21,0.71,737.5,17.05,238.17,70.21,,,Wood,533,-45.125,-69.99694,273.6700495,14.19207969,9.67083,176,35.20735,0.1119,0.8881,0.637777778,57.77777778,28.05755396,7.99,5.288610598
Argentina,Central,4,Chuquiraga,aurea,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,533,-45.125,-69.99694,273.6700495,14.19207969,9.67083,176,35.20735,0.1119,0.8881,0.637777778,57.77777778,28.05755396,7.99,5.288610598
Argentina,Central,4,Hoffmannseggia,trifoliata,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,533,-45.125,-69.99694,273.6700495,14.19207969,9.67083,176,35.20735,0.1119,0.8881,0.637777778,57.77777778,28.05755396,7.99,5.288610598
Argentina,Central,4,Pappostipa,ibarii,3,96.7,3.925,101.8644068,,0.231153846,5,25,,,,,,,,,,,,,,,,,,,,,,,,,Grass,533,-45.125,-69.99694,273.6700495,14.19207969,9.67083,176,35.20735,0.1119,0.8881,0.637777778,57.77777778,28.05755396,7.99,5.288610598
Argentina,Los Pozos,1,Berberis,heterophylla,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,117,-51.49185842,-69.33351517,321.2336426,2.37771368,7.1875,235,24.28782,0.2112,0.7888,0.463333333,63.55555556,32.43243243,6.57,27.53918077
Argentina,Los Pozos,1,Acaena,pinnatifida,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,117,-51.49185842,-69.33351517,321.2336426,2.37771368,7.1875,235,24.28782,0.2112,0.7888,0.463333333,63.55555556,32.43243243,6.57,27.53918077
Argentina,Los Pozos,1,Adesmia,villosa,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,117,-51.49185842,-69.33351517,321.2336426,2.37771368,7.1875,235,24.28782,0.2112,0.7888,0.463333333,63.55555556,32.43243243,6.57,27.53918077
Argentina,Los Pozos,1,Boopis,australis,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,117,-51.49185842,-69.33351517,321.2336426,2.37771368,7.1875,235,24.28782,0.2112,0.7888,0.463333333,63.55555556,32.43243243,6.57,27.53918077
Argentina,Los Pozos,1,Acaena,poeppigiana,25,180,2.7325,100.5223727,0.401834906,0.360481332,10,132.25,117.6043222,4.762464998,-28.31853862,1.998239453,39.48903065,2457.46,673.63,15.12,11160.88,,8.57,530.38,10756.34,4102.64,65.31,256.36,0.63,,2218.35,46.51,77.25,12.2,,,Wood,117,-51.49185842,-69.33351517,321.2336426,2.37771368,7.1875,235,24.28782,0.2112,0.7888,0.463333333,63.55555556,32.43243243,6.57,27.53918077
Argentina,Los Pozos,1,Boopis,magellanica,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,117,-51.49185842,-69.33351517,321.2336426,2.37771368,7.1875,235,24.28782,0.2112,0.7888,0.463333333,63.55555556,32.43243243,6.57,27.53918077
Argentina,Los Pozos,1,Festuca,magellanica,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,117,-51.49185842,-69.33351517,321.2336426,2.37771368,7.1875,235,24.28782,0.2112,0.7888,0.463333333,63.55555556,32.43243243,6.57,27.53918077
Argentina,Los Pozos,1,Acaena,sericea,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,117,-51.49185842,-69.33351517,321.2336426,2.37771368,7.1875,235,24.28782,0.2112,0.7888,0.463333333,63.55555556,32.43243243,6.57,27.53918077
Argentina,Los Pozos,1,Calceolaria,uniflora,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,117,-51.49185842,-69.33351517,321.2336426,2.37771368,7.1875,235,24.28782,0.2112,0.7888,0.463333333,63.55555556,32.43243243,6.57,27.53918077
Argentina,Los Pozos,1,Stipa,chrysophylla,285,900,13.79875,139.7177196,0.505602809,0.55012902,18,1225,23.23303499,8.250327447,-29.05667781,1.513478736,38.94454146,1679.91,99.15,2.2,1773.75,19.17,6.76,226.59,10557.44,802.32,19.79,407.98,13.22,,1587.91,5.94,68.03,14.69,,,Grass,117,-51.49185842,-69.33351517,321.2336426,2.37771368,7.1875,235,24.28782,0.2112,0.7888,0.463333333,63.55555556,32.43243243,6.57,27.53918077
Argentina,Los Pozos,1,Bromus,unioloides,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,117,-51.49185842,-69.33351517,321.2336426,2.37771368,7.1875,235,24.28782,0.2112,0.7888,0.463333333,63.55555556,32.43243243,6.57,27.53918077
Argentina,Los Pozos,1,Oxalis,enneaphylla,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,117,-51.49185842,-69.33351517,321.2336426,2.37771368,7.1875,235,24.28782,0.2112,0.7888,0.463333333,63.55555556,32.43243243,6.57,27.53918077
Argentina,Los Pozos,1,Colobanthus,lycopodoides,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,117,-51.49185842,-69.33351517,321.2336426,2.37771368,7.1875,235,24.28782,0.2112,0.7888,0.463333333,63.55555556,32.43243243,6.57,27.53918077
Argentina,Los Pozos,1,Nassauvia,darwinii,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,117,-51.49185842,-69.33351517,321.2336426,2.37771368,7.1875,235,24.28782,0.2112,0.7888,0.463333333,63.55555556,32.43243243,6.57,27.53918077
Argentina,Los Pozos,1,Myosotis,arvensis,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,117,-51.49185842,-69.33351517,321.2336426,2.37771368,7.1875,235,24.28782,0.2112,0.7888,0.463333333,63.55555556,32.43243243,6.57,27.53918077
Argentina,Los Pozos,1,Hordeum,comosum,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,117,-51.49185842,-69.33351517,321.2336426,2.37771368,7.1875,235,24.28782,0.2112,0.7888,0.463333333,63.55555556,32.43243243,6.57,27.53918077
